176.0737,3.0029
84.0805,0.3535
86.0966,0.8319
428.1889,3.5222
170.0874,3.367
154.0873,2.4809
111.0814,3.4203
212.8478,0.3799
237.1252,3.1927
244.156,5.0359
177.1291,4.5966
76.0397,2.4632
99.0812,3.3775
123.1115,3.9204
373.2734,5.312
180.9016,0.2658
114.0919,2.217
141.9608,3.6948
153.0673,0.3472
76.0398,3.7966
429.1698,4.4887
238.1069,3.3639
182.0663,0.3378
285.0763,3.4614
113.9656,2.409
115.0531,0.349
122.0295,2.6968
124.0412,0.3476
230.9922,0.5134
151.0405,2.2975
257.0815,3.8621
81.0704,2.7632
95.0611,0.3407
112.0757,1.729
318.1396,5.3999
149.0604,4.9194
385.1662,3.5633
85.0651,2.3014
97.9706,1.5274
294.0135,2.9965
442.2054,3.7968
162.0566,2.229
106.0302,2.2986
126.0242,0.3687
140.0726,1.8901
141.0909,4.3326
146.0618,3.8809
251.1555,4.9317
298.2026,4.8343
214.1087,2.8106
489.0498,4.9291
143.0901,0.3339
252.1613,3.9815
174.0582,3.1942
86.0968,3.1387
313.1571,3.5573
476.3048,3.6697
153.0431,1.7148
553.2939,5.6333
353.2303,5.7682
297.146,0.3615
129.0161,0.2325
325.1051,2.2033
184.0986,2.5955
209.1189,4.4159
212.0941,2.6125
224.1475,4.1236
234.9654,0.2987
238.1073,2.6876
156.0678,3.7309
285.0779,4.4175
112.054,1.9056
440.0683,2.9982
229.1301,5.4906
246.1714,5.3702
174.8933,0.4035
288.0487,4.4664
465.0764,4.1173
170.084,3.5192
112.0549,0.3472
432.2793,3.453
220.1192,1.8577
135.1183,5.2539
225.1943,5.773
149.0969,3.4043
189.1485,0.2876
206.0835,3.7551
297.1461,4.365
302.1446,4.0869
124.0408,0.4749
160.1329,0.3545
98.0608,0.8277
126.0922,1.8707
141.961,3.1202
148.0762,2.9977
240.1578,4.1565
86.9945,0.2255
271.0652,4.8898
125.0943,2.8118
165.0907,4.7132
113.9654,0.1998
113.9657,3.3424
130.0612,3.7787
144.0827,2.6639
558.2717,3.5615
172.0777,4.1091
262.0194,3.498
177.0565,3.0897
109.102,4.3677
436.1591,4.3985
113.9657,1.5152
215.0189,0.347
132.066,1.7792
266.138,3.9033
271.0617,4.2443
278.1436,3.5117
198.0886,0.3419
113.9658,3.4707
123.0488,4.4623
211.1705,5.7335
124.088,5.0082
467.0128,2.7841
90.0554,0.4124
278.1382,4.3928
289.1407,2.9878
208.0993,2.8574
121.1003,4.9055
150.0784,0.345
252.975,0.3213
172.0983,3.7952
184.0991,1.9776
209.119,4.6009
123.1055,2.675
128.1082,3.1412
139.0524,0.3491
227.1045,1.959
170.0962,3.7255
181.0874,3.6637
399.1446,3.5635
226.0194,2.5144
239.0883,4.4904
355.2638,5.3106
167.1081,3.4172
67.0549,3.5071
208.107,3.3948
209.1233,3.1164
218.1405,2.8988
133.0666,3.8238
141.9606,0.2002
266.14,4.3825
190.0505,2.6346
112.0498,0.5167
141.9612,4.6867
520.33,3.8754
260.026,2.2938
171.079,0.34
61.0401,0.3312
71.0498,0.8218
189.0886,2.0698
127.0511,0.3483
318.1926,2.9525
229.0187,2.7773
69.0343,1.4647
415.2529,3.4474
123.1177,3.7877
214.1138,2.5236
137.0616,2.7052
227.1308,3.1122
243.089,4.3367
563.9972,2.7907
247.1302,2.2253
88.0756,4.9979
186.9586,5.0063
97.1012,4.4242
99.0812,2.7633
286.9344,2.1613
109.1022,4.7012
296.0573,4.7694
123.1131,3.3711
474.1454,3.7964
157.1234,4.9014
170.1181,4.3297
185.9625,0.3044
99.0811,3.7077
192.0681,3.1782
135.1183,4.6102
325.0588,1.8364
229.1374,4.9989
240.1609,4.9024
162.0549,2.4647
114.1285,2.9634
121.0659,2.6792
146.0616,2.4925
351.0187,4.8843
164.0393,2.698
175.1247,3.191
204.071,2.1515
139.0042,0.618
239.1406,4.3099
157.0819,2.8398
248.0985,2.141
360.0709,2.8052
179.1447,5.5242
270.1714,5.0862
271.062,3.9668
285.1576,1.7683
428.1822,3.385
202.1091,2.5153
305.0787,2.5221
330.0627,1.6508
234.2049,5.7328
151.1124,3.3716
242.1402,3.9129
357.1524,3.5683
69.0704,2.78
181.1238,4.4173
411.1211,2.9967
281.1133,2.4813
114.9888,0.2346
464.0663,4.1204
222.1292,3.3481
341.0332,0.3657
240.1136,0.7697
257.0498,4.8912
675.163,2.8159
68.9831,0.2327
175.1496,4.2466
84.0449,0.6679
97.1011,4.8985
413.1428,2.5994
106.0662,3.5968
302.1523,3.2969
453.1446,3.4005
132.103,3.2975
156.1018,3.5586
165.1291,3.7959
76.0398,4.6035
188.0933,1.8954
100.107,1.3843
283.1752,2.6684
112.0514,2.5251
441.1153,4.4651
130.035,2.8949
139.113,4.0726
229.1159,3.0948
231.0704,2.1417
152.0578,1.7993
356.994,1.8386
251.1407,3.2091
163.0513,2.2976
382.1119,2.4182
388.2537,3.2142
179.0715,2.7273
84.0803,0.4701
275.0713,3.3999
282.123,1.8171
198.1145,4.3279
113.0967,4.488
121.1025,4.727
243.0356,4.42
362.2196,2.903
162.0566,3.2562
191.131,3.3008
206.0464,1.7297
445.1128,4.8215
209.1287,4.9004
141.9608,5.0051
610.3222,2.7376
255.0749,3.4294
181.0954,2.9072
90.0554,1.9731
405.087,4.0697
186.1137,2.8302
95.0862,3.3932
190.1082,2.1969
109.0767,0.2389
141.9609,3.2277
146.0612,1.995
234.1511,3.1099
551.0562,3.4058
153.0922,4.5267
166.1053,2.2959
171.1416,5.2496
384.117,2.048
266.1386,3.7169
180.9018,0.3734
98.9861,0.4852
100.0763,1.8602
285.1287,3.3057
425.104,2.9984
114.0918,2.3211
212.1297,3.6105
218.1556,5.2845
137.062,2.3658
142.0877,2.1987
232.1539,2.0131
342.0784,2.0024
151.0639,1.807
153.1391,1.9708
261.1173,3.5135
123.1178,4.9651
124.0411,2.2994
309.1685,0.3472
319.1279,3.1931
237.1481,4.3416
385.121,2.1976
268.0666,3.6625
419.133,4.4649
107.0847,3.3979
113.0608,2.1964
118.0687,3.8859
122.0289,3.638
123.1177,5.3947
305.1608,2.7113
472.2332,3.199
135.0818,3.1905
137.098,4.707
144.0463,2.468
257.0814,3.5522
110.0665,0.3444
206.0462,2.1693
137.1335,5.5246
141.9612,1.9158
141.9614,2.8787
591.0904,2.6192
628.1686,3.5603
255.068,3.7582
257.0872,2.952
375.0768,3.1035
180.1395,3.7171
186.0752,2.6185
195.1106,4.402
125.9989,0.2482
128.108,3.2979
130.0509,2.5561
227.1408,2.8086
151.112,4.9979
158.0268,1.8008
626.3161,2.5977
259.0952,0.3533
259.1665,2.6945
384.2755,4.9683
175.1494,4.5801
108.0815,1.6796
430.1311,4.4174
440.2165,1.9826
120.0461,2.8864
125.0968,2.4951
219.1143,3.1925
134.0973,2.9439
231.1355,1.8733
235.1354,5.3089
238.1453,3.7403
239.1656,5.0028
153.0925,3.662
76.0759,0.3105
112.0515,1.1328
112.0514,2.2162
303.1553,3.2232
125.061,3.6611
221.1534,5.3952
345.0763,1.6572
167.072,4.6357
261.1238,3.1948
69.0705,2.1209
184.1435,3.2819
413.1248,1.8661
280.1366,3.1964
281.1134,2.3645
419.1008,3.2715
196.0986,3.0701
226.1809,5.4186
150.0929,4.4042
669.137,4.1202
169.1242,2.6574
263.1409,3.1049
76.0393,5.3761
190.1092,1.7811
279.9959,2.6127
100.0757,0.311
422.1022,3.4022
113.9654,3.8424
121.0651,3.0689
213.1856,4.303
459.1647,3.4102
217.1363,0.3448
470.9993,4.2826
223.9907,0.2371
138.0562,0.4141
324.068,2.0019
325.0556,0.3639
140.1086,4.0206
237.1332,5.4292
156.0416,0.2974
161.1343,5.5281
180.0674,2.5356
95.086,4.7852
100.1022,1.458
194.0676,4.4195
426.2326,3.7953
121.0298,2.5395
212.0927,1.7852
316.1766,2.7536
227.1758,2.4305
236.0939,2.8417
343.1378,3.1038
244.1565,3.924
178.0517,2.2591
179.1082,4.5853
81.0703,3.7074
271.1421,0.3453
184.0985,3.303
98.083,0.3486
191.1165,3.1802
281.1517,4.5992
426.1995,2.6104
435.1288,2.6924
300.2186,5.122
458.152,4.1258
460.129,3.3963
227.0479,0.3502
231.0243,2.6128
146.0641,3.5047
146.0933,0.4757
236.1498,3.6989
152.089,1.6559
153.1298,4.5963
154.0578,0.3371
347.219,3.5567
246.0101,1.6242
365.1084,3.5021
267.1268,4.4065
180.0744,1.8843
81.0705,2.601
84.081,2.7271
274.876,0.2485
282.1229,0.67
109.1018,4.9733
430.1546,3.4165
433.1108,3.5618
113.9659,1.8715
127.0407,2.0327
130.0653,4.2929
130.0719,1.6544
225.1123,4.9019
227.003,3.2714
141.9613,2.7104
154.0677,1.8769
158.0822,1.8962
256.0776,2.1366
389.1128,5.9482
180.0826,1.9069
273.0449,3.8801
299.1267,4.8003
300.0369,4.7828
452.1544,4.9198
221.1526,5.9383
221.1532,4.9901
226.083,0.3439
141.9612,2.0242
519.1144,3.4068
158.9635,5.011
162.0567,3.6482
254.1025,2.8277
254.1148,1.7975
259.0976,5.4985
176.1043,0.3372
76.0398,1.7928
269.0533,3.5853
276.1353,2.8636
111.0093,0.6266
111.1004,4.0513
115.0764,2.7651
222.079,2.7654
134.0978,4.0512
151.0648,1.0487
350.1248,2.8065
357.2796,5.5208
249.0134,2.9946
359.1213,2.6169
256.1576,4.4105
168.1047,2.8067
169.039,0.5106
262.1151,2.6852
387.0556,3.494
83.0859,4.5134
269.1763,3.1298
87.0467,0.3336
184.099,3.7943
186.112,3.9462
